space_idx,x,y,variable,period,month,tau_vc,p_value_vc,sl_vc,vc_corrected,n_ties_vc,percent_ties_vc,n_min_vals_vc,percent_min_vals_vc,tau_b_adjusted_vc,filtered_vc,filter_reason_vc,tau_tfpw,p_value_tfpw,sl_tfpw,tfpw_applied,n_ties_tfpw,percent_ties_tfpw,n_min_vals_tfpw,percent_min_vals_tfpw,tau_b_adjusted_tfpw,filtered_tfpw,filter_reason_tfpw,n,rho1,n_spectral_peaks,dominant_period,spectral_confidence,same_significance,same_direction
89,985688.992642603,1129337.78729013,Precipitation,annual,,-0.391812865497076,0.05812930102809,-0.312960318600138,TRUE,0,0,0,0,FALSE,FALSE,none,-0.391812865497076,0.0190764688481354,-0.312960318600138,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.345285330559144,0,,,FALSE,TRUE
90,993838.217557336,1129337.78729013,Precipitation,annual,,-0.181286549707602,0.278119807672054,-0.158128095790744,FALSE,0,0,0,0,FALSE,FALSE,none,-0.181286549707602,0.278119807672054,-0.158128095790744,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0138344796441687,0,,,TRUE,TRUE
91,1001987.44247207,1129337.78729013,Precipitation,annual,,0.192982456140351,0.196835396082139,0.170395641665285,TRUE,0,0,0,0,FALSE,FALSE,none,0.192982456140351,0.2482854634365,0.170395641665285,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.100590706880061,0,,,TRUE,TRUE
92,1010136.6673868,1129337.78729013,Precipitation,annual,,-0.00584795321637427,0.966508893770998,-0.00139152107294649,TRUE,0,0,0,0,FALSE,FALSE,none,0.00584795321637427,0.97209124616382,-0.00139152107294649,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.155186476442329,0,,,TRUE,FALSE
93,1018285.89230154,1129337.78729013,Precipitation,annual,,0.0526315789473684,0.722276216854004,0.0669125147396699,TRUE,0,0,0,0,FALSE,FALSE,none,0.087719298245614,0.599733653398589,0.0669125147396699,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.108442988229211,0,,,TRUE,TRUE
94,1026435.11721627,1129337.78729013,Precipitation,annual,,0.228070175438597,0.172429979685959,0.360675078506271,FALSE,0,0,0,0,FALSE,FALSE,none,0.228070175438597,0.172429979685959,0.360675078506271,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0241161510920368,0,,,TRUE,TRUE
95,1034584.342131,1129337.78729013,Precipitation,annual,,0.251461988304094,0.132483661240407,0.26587416817035,FALSE,0,0,0,0,FALSE,FALSE,none,0.251461988304094,0.132483661240407,0.26587416817035,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0507695144231354,0,,,TRUE,TRUE
96,1042733.56704574,1129337.78729013,Precipitation,annual,,-0.157894736842105,0.344857800959917,-0.228077988140285,FALSE,0,0,0,0,FALSE,FALSE,none,-0.157894736842105,0.344857800959917,-0.228077988140285,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0531827827210598,0,,,TRUE,TRUE
97,1050882.79196047,1129337.78729013,Precipitation,annual,,-0.485380116959064,0.0189239143830386,-0.312072741508018,TRUE,0,0,0,0,FALSE,FALSE,none,-0.485380116959064,0.00368660722381935,-0.312072741508018,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.355526820658496,0,,,TRUE,TRUE
98,1059032.01687521,1129337.78729013,Precipitation,annual,,-0.192982456140351,0.2482854634365,-0.125030746373037,FALSE,0,0,0,0,FALSE,FALSE,none,-0.146198830409357,0.381770204946921,-0.125030746373037,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.0117909612736253,0,,,TRUE,TRUE
99,985688.992642603,1121188.56237539,Precipitation,annual,,0.415204678362573,0.0326426540821885,0.371580581284232,TRUE,0,0,0,0,FALSE,FALSE,none,0.426900584795322,0.010650955505512,0.371580581284232,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.183637665665416,0,,,TRUE,TRUE
100,993838.217557336,1121188.56237539,Precipitation,annual,,0.263157894736842,0.115406391326902,0.267016235738993,FALSE,0,0,0,0,FALSE,FALSE,none,0.263157894736842,0.115406391326902,0.267016235738993,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0356879495060315,0,,,TRUE,TRUE
101,1001987.44247207,1121188.56237539,Precipitation,annual,,0.0760233918128655,0.601093882266894,0.0744956661947072,TRUE,0,0,0,0,FALSE,FALSE,none,0.111111111111111,0.506225852327387,0.0744956661947072,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.122855519064769,0,,,TRUE,TRUE
102,1010136.6673868,1121188.56237539,Precipitation,annual,,-0.0175438596491228,0.916410155943906,-0.0100316505672203,FALSE,0,0,0,0,FALSE,FALSE,none,-0.0175438596491228,0.916410155943906,-0.0100316505672203,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.00390010370235516,0,,,TRUE,TRUE
103,1018285.89230154,1121188.56237539,Precipitation,annual,,0.0526315789473684,0.752860251931074,0.0259876833297312,FALSE,0,0,0,0,FALSE,FALSE,none,0.0526315789473684,0.752860251931074,0.0259876833297312,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0065370660444595,0,,,TRUE,TRUE
104,1026435.11721627,1121188.56237539,Precipitation,annual,,0.111111111111111,0.506225852327387,0.0692887309317788,FALSE,0,0,0,0,FALSE,FALSE,none,0.111111111111111,0.506225852327387,0.0692887309317788,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.000128678569991614,0,,,TRUE,TRUE
105,1034584.342131,1121188.56237539,Precipitation,annual,,0.228070175438597,0.172429979685959,0.341438370841471,FALSE,0,0,0,0,FALSE,FALSE,none,0.286549707602339,0.0864749281035951,0.341438370841471,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.0304425547188449,0,,,TRUE,TRUE
106,1042733.56704574,1121188.56237539,Precipitation,annual,,0.239766081871345,0.151455743811426,0.232284364756197,FALSE,0,0,0,0,FALSE,FALSE,none,0.239766081871345,0.151455743811426,0.232284364756197,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0267475104706116,0,,,TRUE,TRUE
107,1050882.79196047,1121188.56237539,Precipitation,annual,,0.274853801169591,0.100109736834421,0.204579439014196,FALSE,0,0,0,0,FALSE,FALSE,none,0.345029239766082,0.0390036183809206,0.204579439014196,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.0750713534248669,0,,,FALSE,TRUE
108,1059032.01687521,1121188.56237539,Precipitation,annual,,0.157894736842105,0.226334991179466,0.182344112545252,TRUE,0,0,0,0,FALSE,FALSE,none,0.192982456140351,0.2482854634365,0.182344112545252,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.199822382042171,0,,,TRUE,TRUE
109,1067181.24178994,1121188.56237539,Precipitation,annual,,0.064327485380117,0.643461195066001,0.0740744508220814,TRUE,0,0,0,0,FALSE,FALSE,none,0.181286549707602,0.278119807672054,0.0740744508220814,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.156758344676233,0,,,TRUE,TRUE
110,1075330.46670467,1121188.56237539,Precipitation,annual,,-0.333333333333333,0.107002358173918,-0.380620961853613,TRUE,0,0,0,0,FALSE,FALSE,none,-0.345029239766082,0.0390036183809206,-0.380620961853613,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.347428775997742,0,,,FALSE,TRUE
111,1083479.69161941,1121188.56237539,Precipitation,annual,,-0.345029239766082,0.0799690961280143,-0.387803457366924,TRUE,0,0,0,0,FALSE,FALSE,none,-0.345029239766082,0.0390036183809206,-0.387803457366924,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.206615938180313,0,,,FALSE,TRUE
112,1091628.91653414,1121188.56237539,Precipitation,annual,,-0.12280701754386,0.462524047806277,-0.133194584542742,FALSE,0,0,0,0,FALSE,FALSE,none,-0.12280701754386,0.462524047806277,-0.133194584542742,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0273659800043625,0,,,TRUE,TRUE
113,985688.992642603,1113039.33746066,Precipitation,annual,,0.473684210526316,0.0161009366554503,0.588288116786215,TRUE,0,0,0,0,FALSE,FALSE,none,0.450292397660819,0.00706236801350677,0.588288116786215,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.204541207785288,0,,,TRUE,TRUE
114,993838.217557336,1113039.33746066,Precipitation,annual,,0.35672514619883,0.0571450847760204,0.62194667601337,TRUE,0,0,0,0,FALSE,FALSE,none,0.35672514619883,0.0328329708156557,0.62194667601337,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.131891771510782,0,,,FALSE,TRUE
115,1001987.44247207,1113039.33746066,Precipitation,annual,,0.286549707602339,0.124326781117486,0.509326532483101,TRUE,0,0,0,0,FALSE,FALSE,none,0.286549707602339,0.0864749281035951,0.509326532483101,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.124194673217505,0,,,TRUE,TRUE
116,1010136.6673868,1113039.33746066,Precipitation,annual,,-0.345029239766082,0.081624253746684,-0.330687826499343,TRUE,0,0,0,0,FALSE,FALSE,none,-0.345029239766082,0.0390036183809206,-0.330687826499343,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.216292265800053,0,,,FALSE,TRUE
117,1018285.89230154,1113039.33746066,Precipitation,annual,,-0.368421052631579,0.0660589013151981,-0.162218545613411,TRUE,0,0,0,0,FALSE,FALSE,none,-0.368421052631579,0.0275179449774461,-0.162218545613411,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.238489293156736,0,,,FALSE,TRUE
118,1026435.11721627,1113039.33746066,Precipitation,annual,,0.111111111111111,0.399667496580737,0.138621428050101,TRUE,0,0,0,0,FALSE,FALSE,none,0.192982456140351,0.2482854634365,0.138621428050101,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.19272867308496,0,,,TRUE,TRUE
119,1034584.342131,1113039.33746066,Precipitation,annual,,-0.204678362573099,0.16145506287658,-0.0862342058098875,TRUE,0,0,0,0,FALSE,FALSE,none,-0.064327485380117,0.7003550088752,-0.0862342058098875,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.118723607495401,0,,,TRUE,TRUE
120,1042733.56704574,1113039.33746066,Precipitation,annual,,-0.00584795321637427,0.97209124616382,-0.00860024842300585,FALSE,0,0,0,0,FALSE,FALSE,none,-0.00584795321637427,0.97209124616382,-0.00860024842300585,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0401014005771694,0,,,TRUE,TRUE
121,1050882.79196047,1113039.33746066,Precipitation,annual,,-0.321637426900585,0.107370513676355,-0.171060649924638,TRUE,0,0,0,0,FALSE,FALSE,none,-0.321637426900585,0.0543287136719842,-0.171060649924638,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.231634192952872,0,,,TRUE,TRUE
122,1059032.01687521,1113039.33746066,Precipitation,annual,,0.0526315789473684,0.722179588080832,0.0316259451210499,TRUE,0,0,0,0,FALSE,FALSE,none,0.0409356725146199,0.806534636011349,0.0316259451210499,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.108734235418602,0,,,TRUE,TRUE
123,1067181.24178994,1113039.33746066,Precipitation,annual,,0.146198830409357,0.381770204946921,0.05475164289237,FALSE,0,0,0,0,FALSE,FALSE,none,0.146198830409357,0.381770204946921,0.05475164289237,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0715915961503306,0,,,TRUE,TRUE
124,1075330.46670467,1113039.33746066,Precipitation,annual,,0.169590643274854,0.310305327613425,0.179166478725771,FALSE,0,0,0,0,FALSE,FALSE,none,0.169590643274854,0.310305327613425,0.179166478725771,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.018690583003361,0,,,TRUE,TRUE
125,1083479.69161941,1113039.33746066,Precipitation,annual,,0.064327485380117,0.7003550088752,0.04617505085965,FALSE,0,0,0,0,FALSE,FALSE,none,0.064327485380117,0.7003550088752,0.04617505085965,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.000546619124050776,0,,,TRUE,TRUE
126,1091628.91653414,1113039.33746066,Precipitation,annual,,-0.134502923976608,0.421011207860005,-0.0936990545596927,FALSE,0,0,0,0,FALSE,FALSE,none,-0.0760233918128655,0.649244188067273,-0.0936990545596927,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.080036307410747,0,,,TRUE,TRUE
127,1099778.14144887,1113039.33746066,Precipitation,annual,,-0.192982456140351,0.2482854634365,-0.177978452605506,FALSE,0,0,0,0,FALSE,FALSE,none,-0.192982456140351,0.2482854634365,-0.177978452605506,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0791486123195851,0,,,TRUE,TRUE
128,1107927.36636361,1113039.33746066,Precipitation,annual,,-0.181286549707602,0.224776132774551,-0.0847620623452323,TRUE,0,0,0,0,FALSE,FALSE,none,-0.134502923976608,0.421011207860005,-0.0847620623452323,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.101615488894695,0,,,TRUE,TRUE
129,1116076.59127834,1113039.33746066,Precipitation,annual,,-0.087719298245614,0.599733653398589,-0.0969199851776163,FALSE,0,0,0,0,FALSE,FALSE,none,-0.087719298245614,0.599733653398589,-0.0969199851776163,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0051313792180453,0,,,TRUE,TRUE
130,1124225.81619307,1113039.33746066,Precipitation,annual,,0.0994152046783626,0.482639136498767,0.104309564145903,TRUE,0,0,0,0,FALSE,FALSE,none,0.146198830409357,0.381770204946921,0.104309564145903,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.143033628913101,0,,,TRUE,TRUE
131,1132375.04110781,1113039.33746066,Precipitation,annual,,0.204678362573099,0.220765551373464,0.373138050134811,FALSE,0,0,0,0,FALSE,FALSE,none,0.274853801169591,0.100109736834421,0.373138050134811,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.000317500217421311,0,,,TRUE,TRUE
132,993838.217557336,1104890.11254593,Precipitation,annual,,-0.134502923976608,0.421011207860005,-0.109126248086492,FALSE,0,0,0,0,FALSE,FALSE,none,-0.134502923976608,0.421011207860005,-0.109126248086492,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0662667613520536,0,,,TRUE,TRUE
133,1001987.44247207,1104890.11254593,Precipitation,annual,,-0.239766081871345,0.151455743811426,-0.192199290419618,FALSE,0,0,0,0,FALSE,FALSE,none,-0.239766081871345,0.151455743811426,-0.192199290419618,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0623493775829168,0,,,TRUE,TRUE
134,1010136.6673868,1104890.11254593,Precipitation,annual,,-0.0994152046783626,0.552007442532962,-0.0432911445386708,FALSE,0,0,0,0,FALSE,FALSE,none,-0.0994152046783626,0.552007442532962,-0.0432911445386708,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0158433163060979,0,,,TRUE,TRUE
135,1018285.89230154,1104890.11254593,Precipitation,annual,,-0.192982456140351,0.2482854634365,-0.116368115413934,FALSE,0,0,0,0,FALSE,FALSE,none,-0.192982456140351,0.2482854634365,-0.116368115413934,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.000416778523395708,0,,,TRUE,TRUE
136,1026435.11721627,1104890.11254593,Precipitation,annual,,0.0760233918128655,0.649244188067273,0.0573199617469476,FALSE,0,0,0,0,FALSE,FALSE,none,0.0760233918128655,0.649244188067273,0.0573199617469476,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.017273256590549,0,,,TRUE,TRUE
137,1034584.342131,1104890.11254593,Precipitation,annual,,-0.228070175438597,0.172429979685959,-0.139782957446117,FALSE,0,0,0,0,FALSE,FALSE,none,-0.228070175438597,0.172429979685959,-0.139782957446117,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.00889171358454153,0,,,TRUE,TRUE
138,1042733.56704574,1104890.11254593,Precipitation,annual,,-0.415204678362573,0.00800649778949642,-0.328289170283824,TRUE,0,0,0,0,FALSE,FALSE,none,-0.473684210526316,0.00459936073659208,-0.328289170283824,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.536252522935643,0,,,TRUE,TRUE
139,1050882.79196047,1104890.11254593,Precipitation,annual,,-0.134502923976608,0.34694548109142,-0.142176796753819,TRUE,0,0,0,0,FALSE,FALSE,none,-0.064327485380117,0.7003550088752,-0.142176796753819,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.13563186318863,0,,,TRUE,TRUE
140,1059032.01687521,1104890.11254593,Precipitation,annual,,-0.192982456140351,0.2482854634365,-0.0755118006574256,FALSE,0,0,0,0,FALSE,FALSE,none,-0.192982456140351,0.2482854634365,-0.0755118006574256,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0141217786528759,0,,,TRUE,TRUE
141,1067181.24178994,1104890.11254593,Precipitation,annual,,0.192982456140351,0.313141635265607,0.197818037122488,TRUE,0,0,0,0,FALSE,FALSE,none,0.192982456140351,0.2482854634365,0.197818037122488,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.159906281488602,0,,,TRUE,TRUE
142,1075330.46670467,1104890.11254593,Precipitation,annual,,-0.672514619883041,1.87092068345312e-11,-0.377059525238689,TRUE,0,0,0,0,FALSE,FALSE,none,-0.637426900584795,0.000137052861866971,-0.377059525238689,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.577363431561075,0,,,TRUE,TRUE
143,1083479.69161941,1104890.11254593,Precipitation,annual,,0.43859649122807,0.0279824716251028,0.372626367607154,TRUE,0,0,0,0,FALSE,FALSE,none,0.450292397660819,0.00706236801350677,0.372626367607154,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.229937322457011,0,,,TRUE,TRUE
144,1091628.91653414,1104890.11254593,Precipitation,annual,,0.508771929824562,0.0117890052186771,0.75942421972286,TRUE,0,0,0,0,FALSE,FALSE,none,0.485380116959064,0.00368660722381935,0.75942421972286,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.255402124403938,0,,,TRUE,TRUE
145,1099778.14144887,1104890.11254593,Precipitation,annual,,0.286549707602339,0.129683575838595,0.526289750511448,TRUE,0,0,0,0,FALSE,FALSE,none,0.286549707602339,0.0864749281035951,0.526289750511448,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.143238780636038,0,,,TRUE,TRUE
146,1107927.36636361,1104890.11254593,Precipitation,annual,,0.0292397660818713,0.861136320921148,0.0145646433035533,FALSE,0,0,0,0,FALSE,FALSE,none,0.0292397660818713,0.861136320921148,0.0145646433035533,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0534955728083979,0,,,TRUE,TRUE
147,1116076.59127834,1104890.11254593,Precipitation,annual,,-0.146198830409357,0.381770204946921,-0.150287710130215,FALSE,0,0,0,0,FALSE,FALSE,none,-0.146198830409357,0.381770204946921,-0.150287710130215,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0374619252451587,0,,,TRUE,TRUE
148,1124225.81619307,1104890.11254593,Precipitation,annual,,-0.0175438596491228,0.916410155943906,-0.0050712376832962,FALSE,0,0,0,0,FALSE,FALSE,none,-0.0175438596491228,0.916410155943906,-0.0050712376832962,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0465090659299467,0,,,TRUE,TRUE
149,1001987.44247207,1096740.88763119,Precipitation,annual,,0.309941520467836,0.102299276688154,0.251289922744036,TRUE,0,0,0,0,FALSE,FALSE,none,0.309941520467836,0.0637055059648212,0.251289922744036,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.147715535707724,0,,,TRUE,TRUE
150,1010136.6673868,1096740.88763119,Precipitation,annual,,0.216374269005848,0.195504456755976,0.25843537102143,FALSE,0,0,0,0,FALSE,FALSE,none,0.321637426900585,0.0543287136719842,0.25843537102143,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.073700636819396,0,,,TRUE,TRUE
151,1018285.89230154,1096740.88763119,Precipitation,annual,,-0.497076023391813,0.0162367712064022,-0.439252510356406,TRUE,0,0,0,0,FALSE,FALSE,none,-0.532163742690059,0.00145412154842216,-0.439252510356406,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.347999474703897,0,,,TRUE,TRUE
152,1026435.11721627,1096740.88763119,Precipitation,annual,,0.543859649122807,0.00410648310687229,0.824490044679907,TRUE,0,0,0,0,FALSE,FALSE,none,0.543859649122807,0.00113929292056494,0.824490044679907,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.478550875462297,0,,,TRUE,TRUE
153,1034584.342131,1096740.88763119,Precipitation,annual,,-0.450292397660819,0.0279231576745565,-0.27095559053123,TRUE,0,0,0,0,FALSE,FALSE,none,-0.403508771929825,0.0157782705875926,-0.27095559053123,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.292439319021987,0,,,TRUE,TRUE
154,1042733.56704574,1096740.88763119,Precipitation,annual,,-0.0175438596491228,0.905527202821117,-0.0240164092526986,TRUE,0,0,0,0,FALSE,FALSE,none,-0.0175438596491228,0.916410155943906,-0.0240164092526986,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.109858160574621,0,,,TRUE,TRUE
155,1050882.79196047,1096740.88763119,Precipitation,annual,,0.192982456140351,0.2482854634365,0.200663926079869,FALSE,0,0,0,0,FALSE,FALSE,none,0.239766081871345,0.151455743811426,0.200663926079869,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.0805821961137333,0,,,TRUE,TRUE
156,1059032.01687521,1096740.88763119,Precipitation,annual,,0.368421052631579,0.0579080598458499,0.575761776417494,TRUE,0,0,0,0,FALSE,FALSE,none,0.391812865497076,0.0190764688481354,0.575761776417494,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.183080104842729,0,,,FALSE,TRUE
157,1067181.24178994,1096740.88763119,Precipitation,annual,,0.625730994152047,0.00025543690020747,0.32940531049722,TRUE,0,0,0,0,FALSE,FALSE,none,0.60233918128655,0.000313944001980632,0.32940531049722,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.516841918035742,0,,,TRUE,TRUE
158,1075330.46670467,1096740.88763119,Precipitation,annual,,-0.204678362573099,0.220765551373464,-0.154082517838106,FALSE,0,0,0,0,FALSE,FALSE,none,-0.204678362573099,0.220765551373464,-0.154082517838106,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0307548411237498,0,,,TRUE,TRUE
159,1083479.69161941,1096740.88763119,Precipitation,annual,,-0.146198830409357,0.381770204946921,-0.0374514129362069,FALSE,0,0,0,0,FALSE,FALSE,none,-0.146198830409357,0.381770204946921,-0.0374514129362069,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0400868992150611,0,,,TRUE,TRUE
160,1091628.91653414,1096740.88763119,Precipitation,annual,,-0.555555555555556,,-0.467005263393124,TRUE,0,0,0,0,FALSE,FALSE,none,-0.60233918128655,0.000313944001980632,-0.467005263393124,TRUE,0,0,0,0,FALSE,FALSE,none,19,0.603476208522868,0,,,,TRUE
161,1099778.14144887,1096740.88763119,Precipitation,annual,,0.380116959064327,0.0445685851028822,0.452843762468547,TRUE,0,0,0,0,FALSE,FALSE,none,0.380116959064327,0.0229622504536206,0.452843762468547,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.144245500439703,0,,,TRUE,TRUE
162,1107927.36636361,1096740.88763119,Precipitation,annual,,0.228070175438597,0.172429979685959,0.28661215910688,FALSE,0,0,0,0,FALSE,FALSE,none,0.228070175438597,0.172429979685959,0.28661215910688,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.00138784003718053,0,,,TRUE,TRUE
163,1116076.59127834,1096740.88763119,Precipitation,annual,,-0.0175438596491228,0.916410155943906,-0.0131462454899318,FALSE,0,0,0,0,FALSE,FALSE,none,-0.0175438596491228,0.916410155943906,-0.0131462454899318,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.040416324058649,0,,,TRUE,TRUE
164,1124225.81619307,1096740.88763119,Precipitation,annual,,-0.368421052631579,0.0576352633336479,-0.121763079530663,TRUE,0,0,0,0,FALSE,FALSE,none,-0.368421052631579,0.0275179449774461,-0.121763079530663,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.181364393463722,0,,,FALSE,TRUE
165,1132375.04110781,1096740.88763119,Precipitation,annual,,0.134502923976608,0.421011207860005,0.0967884792343659,FALSE,0,0,0,0,FALSE,FALSE,none,0.134502923976608,0.421011207860005,0.0967884792343659,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.0168265256328533,0,,,TRUE,TRUE
166,1010136.6673868,1088591.66271646,Precipitation,annual,,0.181286549707602,0.206084195703718,0.24654736625962,TRUE,0,0,0,0,FALSE,FALSE,none,0.239766081871345,0.151455743811426,0.24654736625962,TRUE,0,0,0,0,FALSE,FALSE,none,19,-0.133675772641428,0,,,TRUE,TRUE
167,1018285.89230154,1088591.66271646,Precipitation,annual,,0.0760233918128655,0.649244188067273,0.0717757114519676,FALSE,0,0,0,0,FALSE,FALSE,none,0.0760233918128655,0.649244188067273,0.0717757114519676,FALSE,0,0,0,0,FALSE,FALSE,none,19,-0.0579279932314754,0,,,TRUE,TRUE
168,1026435.11721627,1088591.66271646,Precipitation,annual,,0.321637426900585,0.0869364993236734,0.244101548256973,TRUE,0,0,0,0,FALSE,FALSE,none,0.321637426900585,0.0543287136719842,0.244101548256973,FALSE,0,0,0,0,FALSE,FALSE,none,19,0.13450075183331,0,,,TRUE,TRUE
